   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/polyerrors.py:14(ExactQuotientFailed)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/urllib/response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backends/_backend_tk.py:871(StatusbarTk)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/geo.py:437(LambertTransform)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/ctypes/__init__.py:153(py_object)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/tkinter/__init__.py:192(Event)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/calculus/optimization.py:13(Newton)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/rcsetup.py:45(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/gridspec.py:350(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geos.py:672(LGEOS310)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/subprocess.py:415(CompletedProcess)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/multiprocessing/reduction.py:211(_C)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/geometry/line.py:2697(Segment3D)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/concurrent/futures/_base.py:142(_AcquireFutures)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/tz/tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/argparse.py:1029(_HelpAction)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/typing.py:281(_Final)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/functions/special/hyper.py:16(TupleArg)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/_weakrefset.py:10(_IterationGuard)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/tz/_factories.py:8(_TzSingleton)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/pycode.py:88(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/relational.py:723(_Inequality)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/domains/simpledomain.py:8(SimpleDomain)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/polyerrors.py:7(BasePolynomialError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/ma/core.py:2395(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/multiprocessing/process.py:391(_MainProcess)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/PIL/Image.py:444(_E)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/dates.py:940(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/polyoptions.py:590(Symmetric)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1344(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:4226(TokenConverter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/utilities/runtests.py:1762(SymPyDocTestRunner)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:357(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/ast.py:1643(Stream)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/argparse.py:1599(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/string.py:57(_TemplateMetaclass)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/__init__.py:10(__init__)
        1    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:3072(RequirementParseError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/multidimensional.py:64(vectorize)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/urllib/request.py:1197(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/font_manager.py:322(FontEntry)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/configparser.py:264(InterpolationMissingOptionError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/core/records.py:81(_OrderedCounter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend_handler.py:436(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/widgets.py:2772(Lasso)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/parser/_parser.py:1595(ParserError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/polygon.py:366(PolygonAdapter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/asyncio/protocols.py:166(DatagramProtocol)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/plotting/experimental_lambdify.py:82(vectorized_lambdify)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3723(LineStart)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:3461(<genexpr>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/inspect.py:2412(_empty)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:3791(Fancy)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axes_grid1/axes_size.py:181(MaxWidth)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/dates.py:313(strpdate2num)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3697(GoToColumn)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:4500(FollowedBy)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axisline_style.py:110(_Base)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/asyncio/protocols.py:181(SubprocessProtocol)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:4610(NotAny)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/ast.py:516(MulAugmentedAssignment)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/evaluate.py:5(_global_function)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/transforms.py:2497(BboxTransform)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:1316(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:1847(Glue)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/cartopy/crs.py:2490(_BoundaryPoint)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:1130(__init__)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/functions/special/hyper.py:48(TupleParametersBase)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ilamblib.py:43(NotSpatialVariable)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/geometry/proxy.py:42(PolygonProxy)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/colors.py:1243(PowerNorm)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/blocking_input.py:326(BlockingKeyMouseInput)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:252(ResolutionError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:4390(OnlyOnce)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/utilities/lambdify.py:1130(_TensorflowEvaluatorPrinter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/grid_finder.py:202(GridFinder)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/typing.py:290(_Immutable)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/geo.py:16(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/projections/polar.py:440(_ThetaShift)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/core/cache.py:6(_cache)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:492(_ParseResultsWithOffset)
        2    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:2005(find_nothing)
        1    0.000    0.000    0.000    0.000 <decorator-gen-4>:1(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/interpolate/fitpack2.py:1072(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:5152(Dict)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/tkinter/__init__.py:1868(CallWrapper)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/offsetbox.py:313(PackerBase)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3827(WordEnd)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/linref.py:7(LinearRefBase)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/unittest/case.py:321(_AssertLogsContext)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/libmp/six.py:91(MovedModule)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:635(maxdict)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:3061(Bar)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/matrices/expressions/dotproduct.py:8(DotProduct)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/container.py:104(BarContainer)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:4278(Group)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/linalg/blas.py:234(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:3180(StringStart)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/__init__.py:121(PEP440Warning)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/calculus/optimization.py:102(MNewton)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:3400(Curve)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/domains/characteristiczero.py:8(CharacteristicZero)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/fnodes.py:617(literal_sp)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/streamplot.py:236(StreamplotSet)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/simplify/hyperexpand.py:920(MeijerFormulaCollection)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:3526(_Bracket)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/urllib/request.py:630(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/multiprocessing/context.py:271(ForkProcess)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/ILAMB/ilamblib.py:34(AreasNotInModel)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/fnodes.py:565(FFunction)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/pyparsing.py:2606(Word)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/matrices/common.py:27(MatrixError)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/interpolate/fitpack2.py:636(LSQUnivariateSpline)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/ctx_mp_python.py:33(mpnumeric)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:2826(NoMatch)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/numpy/lib/index_tricks.py:110(nd_grid)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/multiprocessing/context.py:300(ForkServerContext)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/dateutil/parser/_parser.py:667(_result)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/shapely/algorithms/cga.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpl_toolkits/axisartist/axislines.py:650(AxesZero)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/mathtext.py:1296(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/font_manager.py:865(JSONEncoder)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/simplify/hyperexpand.py:803(FormulaCollection)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/multiprocessing/context.py:285(ForkServerProcess)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/dates.py:715(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/patches.py:2005(_Base)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/backend_tools.py:535(AxisScaleBase)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/polys/orderings.py:35(LexOrder)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/_lib/_testutils.py:21(PytestTester)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/legend_handler.py:174(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/codegen/ast.py:1506(Pointer)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/defaults.py:3(DefaultPrinting)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/mpmath/calculus/optimization.py:600(MDNewton)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/scipy/constants/codata.py:1559(ConstantWarning)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/sets/ordinals.py:251(OrdinalOmega)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/scale.py:503(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pyparsing.py:3754(LineEnd)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/email/feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/pkg_resources/_vendor/six.py:86(_LazyDescr)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/sympy/printing/pycode.py:866(<listcomp>)
        1    0.000    0.000    0.000    0.000 /lmt/venv/ilamb/lib/python3.8/site-packages/matplotlib/offsetbox.py:1271(AnchoredText)
